Fri May 13 21:56:49 2022,0:00:50.278542,0.25654278343560427,25.03999900817871,1.2749412059783936,1.7856210470199585

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 21:57:53 2022,0:00:50.270822,0.2565428651726949,25.01999855041504,1.2742170095443726,1.7854276895523071

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 21:58:58 2022,0:00:50.238416,0.2565429465136692,25.0,1.273496389389038,1.7852383852005005

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:00:04 2022,0:00:50.293431,0.2565429465136692,25.0,1.273496389389038,1.7852383852005005

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:01:10 2022,0:00:50.282557,0.2565429465136692,25.0,1.273496389389038,1.7852383852005005

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:02:15 2022,0:00:50.254205,0.2565429465136692,25.0,1.273496389389038,1.7852383852005005

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:03:20 2022,0:00:50.250289,0.2565431981313617,25.01999855041504,1.27106374502182,1.781009316444397

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:04:26 2022,0:00:50.255972,0.2565431981313617,25.01999855041504,1.27106374502182,1.781009316444397

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:05:32 2022,0:00:50.262465,0.2565435310900286,25.01999855041504,1.2679104804992676,1.7765909433364868

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:06:38 2022,0:00:50.288965,0.2565431981313617,25.01999855041504,1.27106374502182,1.781009316444397

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:07:44 2022,0:00:50.257076,0.2565429465136692,25.00999927520752,1.273496389389038,1.7852383852005005

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:08:49 2022,0:00:50.291811,0.2565436120501217,25.0,1.267193078994751,1.7764021158218384

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:09:55 2022,0:00:50.253323,0.2565429465136692,25.0,1.273496389389038,1.7852383852005005

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:11:00 2022,0:00:50.250268,0.2565430474624041,24.979999542236328,1.2725898027420044,1.7850470542907715

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:12:06 2022,0:00:50.290298,0.2565431483044922,24.959999084472656,1.2716842889785767,1.784855604171753

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:13:11 2022,0:00:50.280827,0.25654381295730055,24.959999084472656,1.2653889656066895,1.776019811630249

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:14:16 2022,0:00:50.273160,0.25654324902469844,24.939998626708984,1.2707796096801758,1.7846640348434448

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:15:22 2022,0:00:50.292892,0.25654324902469844,24.939998626708984,1.2707796096801758,1.7846640348434448

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:16:27 2022,0:00:50.262426,0.2565431483044922,24.959999084472656,1.2716842889785767,1.784855604171753

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:17:32 2022,0:00:50.249273,0.2565431483044922,24.959999084472656,1.2716842889785767,1.784855604171753

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:18:39 2022,0:00:50.281548,0.25654319866459535,24.959999084472656,1.2712319493293762,1.7847598195075989

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:19:44 2022,0:00:50.244883,0.2565434806308964,24.959999084472656,1.268536627292633,1.780437707901001

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:20:50 2022,0:00:50.283442,0.25654381295730055,24.959999084472656,1.2653889656066895,1.776019811630249

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:21:55 2022,0:00:50.291722,0.2565431483044922,24.959999084472656,1.2716842889785767,1.784855604171753

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:23:01 2022,0:00:50.261808,0.25654381295730055,24.959999084472656,1.2653889656066895,1.776019811630249

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:24:07 2022,0:00:50.257178,0.2565435811225739,24.939998626708984,1.2676340341567993,1.780246376991272

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:25:13 2022,0:00:50.281242,0.2565432741780883,24.939998626708984,1.270553708076477,1.7846161127090454

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:26:19 2022,0:00:50.253970,0.2565432993314782,24.93000030517578,1.2703278064727783,1.784568190574646

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:27:25 2022,0:00:50.264929,0.2565432993314782,24.93000030517578,1.2703278064727783,1.784568190574646

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:28:30 2022,0:00:50.234109,0.2565433997317442,24.90999984741211,1.2694261074066162,1.7843784093856812

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:29:35 2022,0:00:50.220711,0.2565437815498425,24.90999984741211,1.2658340334892273,1.7798672318458557

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:30:41 2022,0:00:50.254331,0.25654349985777586,24.899999618530273,1.2685270309448242,1.7841906547546387

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:31:46 2022,0:00:50.274632,0.2565437314868267,24.90999984741211,1.2662835717201233,1.779961109161377

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:32:50 2022,0:00:50.273055,0.2565437314868267,24.90999984741211,1.2662835717201233,1.779961109161377

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:33:55 2022,0:00:50.243763,0.25654368151522233,24.90999984741211,1.2667323350906372,1.7800557017326355

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:35:00 2022,0:00:50.273049,0.25654396329870044,24.93000030517578,1.2640385627746582,1.7757329940795898

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:36:05 2022,0:00:50.272305,0.25654396329870044,24.93000030517578,1.2640385627746582,1.7757329940795898

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:37:09 2022,0:00:50.250366,0.25654396329870044,24.93000030517578,1.2640385627746582,1.7757329940795898

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:38:14 2022,0:00:50.234423,0.25654396329870044,24.93000030517578,1.2640385627746582,1.7757329940795898

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:39:19 2022,0:00:50.258635,0.25654406324190915,24.90999984741211,1.2631410360336304,1.7755438089370728

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:40:23 2022,0:00:50.242790,0.2565437815498425,24.90999984741211,1.2658340334892273,1.7798672318458557

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:41:28 2022,0:00:50.265902,0.2565441628956482,24.889999389648438,1.262246012687683,1.775356411933899

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:42:33 2022,0:00:50.254824,0.2565441628956482,24.889999389648438,1.262246012687683,1.775356411933899

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:43:38 2022,0:00:50.276190,0.2565441628956482,24.889999389648438,1.262246012687683,1.775356411933899

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:44:43 2022,0:00:50.218262,0.2565442626103282,24.869998931884766,1.261350393295288,1.7751668691635132

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:45:48 2022,0:00:50.258349,0.2565442626103282,24.869998931884766,1.261350393295288,1.7751668691635132

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:46:52 2022,0:00:50.232127,0.2565442626103282,24.869998931884766,1.261350393295288,1.7751668691635132

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:47:57 2022,0:00:50.258938,0.2565442626103282,24.869998931884766,1.261350393295288,1.7751668691635132

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:49:04 2022,0:00:50.281599,0.2565442626103282,24.869998931884766,1.261350393295288,1.7751668691635132

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:50:10 2022,0:00:50.249514,0.2565442626103282,24.869998931884766,1.261350393295288,1.7751668691635132

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:51:17 2022,0:00:50.311116,0.2565441628956482,24.889999389648438,1.262246012687683,1.775356411933899

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:52:23 2022,0:00:50.309522,0.2565441628956482,24.889999389648438,1.262246012687683,1.775356411933899

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:53:31 2022,0:00:50.297958,0.2565441628956482,24.889999389648438,1.262246012687683,1.775356411933899

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:54:37 2022,0:00:50.289086,0.2565441628956482,24.889999389648438,1.262246012687683,1.775356411933899

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:55:46 2022,0:00:50.292786,0.2565441628956482,24.889999389648438,1.262246012687683,1.775356411933899

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:56:53 2022,0:00:50.252876,0.2565441628956482,24.889999389648438,1.262246012687683,1.775356411933899

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:57:59 2022,0:00:50.290350,0.2565441628956482,24.889999389648438,1.262246012687683,1.775356411933899

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 22:59:05 2022,0:00:50.289929,0.2565442626103282,24.869998931884766,1.261350393295288,1.7751668691635132

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:00:10 2022,0:00:50.244499,0.2565442626103282,24.869998931884766,1.261350393295288,1.7751668691635132

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:01:15 2022,0:00:50.229005,0.2565443621574205,24.850000381469727,1.2604560852050781,1.7749773263931274

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:02:21 2022,0:00:50.240232,0.2565443621574205,24.850000381469727,1.2604560852050781,1.7749773263931274

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:03:28 2022,0:00:50.273235,0.2565443123838744,24.859999656677246,1.260903239250183,1.7750720977783203

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:04:32 2022,0:00:50.251112,0.2565442626103282,24.869998931884766,1.261350393295288,1.7751668691635132

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:05:38 2022,0:00:50.257491,0.2565442626103282,24.869998931884766,1.261350393295288,1.7751668691635132

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:06:45 2022,0:00:50.242264,0.2565441628956482,24.889999389648438,1.262246012687683,1.775356411933899

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:07:50 2022,0:00:50.265395,0.2565441628956482,24.889999389648438,1.262246012687683,1.775356411933899

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:08:56 2022,0:00:50.256439,0.2565441628956482,24.889999389648438,1.262246012687683,1.775356411933899

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:10:01 2022,0:00:50.223273,0.2565441628956482,24.889999389648438,1.262246012687683,1.775356411933899

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:11:07 2022,0:00:50.303276,0.2565441628956482,24.889999389648438,1.262246012687683,1.775356411933899

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:12:13 2022,0:00:50.311976,0.2565442626103282,24.869998931884766,1.261350393295288,1.7751668691635132

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:13:18 2022,0:00:50.295236,0.2565442626103282,24.869998931884766,1.261350393295288,1.7751668691635132

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:14:24 2022,0:00:50.248014,0.2565442626103282,24.869998931884766,1.261350393295288,1.7751668691635132

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:15:31 2022,0:00:50.282042,0.2565443621574205,24.859999656677246,1.2604560852050781,1.7749773263931274

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:16:37 2022,0:00:50.291183,0.2565443621574205,24.850000381469727,1.2604560852050781,1.7749773263931274

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:17:43 2022,0:00:50.225098,0.2565444615826309,24.829999923706055,1.2595627307891846,1.7747877836227417

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:18:49 2022,0:00:50.276396,0.2565444615826309,24.829999923706055,1.2595627307891846,1.7747877836227417

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:19:54 2022,0:00:50.227325,0.2565444615826309,24.829999923706055,1.2595627307891846,1.7747877836227417

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:21:00 2022,0:00:50.285522,0.2565443621574205,24.850000381469727,1.2604560852050781,1.7749773263931274

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:22:05 2022,0:00:50.287340,0.2565443621574205,24.850000381469727,1.2604560852050781,1.7749773263931274

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:23:11 2022,0:00:50.280188,0.2565443621574205,24.850000381469727,1.2604560852050781,1.7749773263931274

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:24:16 2022,0:00:50.232367,0.2565443621574205,24.850000381469727,1.2604560852050781,1.7749773263931274

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:25:22 2022,0:00:50.286535,0.2565443621574205,24.850000381469727,1.2604560852050781,1.7749773263931274

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:26:27 2022,0:00:50.254161,0.25654502102083565,24.850000381469727,1.2542140483856201,1.766187310218811

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:27:32 2022,0:00:50.274957,0.2565443621574205,24.850000381469727,1.2604560852050781,1.7749773263931274

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:28:39 2022,0:00:50.273951,0.2565443621574205,24.850000381469727,1.2604560852050781,1.7749773263931274

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:29:44 2022,0:00:50.255412,0.2565443621574205,24.850000381469727,1.2604560852050781,1.7749773263931274

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:30:50 2022,0:00:50.251516,0.2565443621574205,24.850000381469727,1.2604560852050781,1.7749773263931274

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:31:55 2022,0:00:50.256429,0.2565450705125298,24.829999923706055,1.2537693977355957,1.7660927772521973

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:33:01 2022,0:00:50.265189,0.2565444615826309,24.829999923706055,1.2595627307891846,1.7747877836227417

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:34:07 2022,0:00:50.238760,0.2565445111047955,24.829999923706055,1.2591179013252258,1.7746949791908264

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:35:12 2022,0:00:50.234735,0.2565444615826309,24.829999923706055,1.2595627307891846,1.7747877836227417

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:36:18 2022,0:00:50.266037,0.25654479079342735,24.829999923706055,1.256443738937378,1.7703930139541626

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:37:24 2022,0:00:50.305682,0.2565444615826309,24.829999923706055,1.2595627307891846,1.7747877836227417

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:38:30 2022,0:00:50.260777,0.2565444615826309,24.829999923706055,1.2595627307891846,1.7747877836227417

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:39:34 2022,0:00:50.243342,0.25654502102083565,24.850000381469727,1.2542140483856201,1.766187310218811

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:40:40 2022,0:00:50.254458,0.25654469158912807,24.850000381469727,1.2573350667953491,1.7705823183059692

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:41:45 2022,0:00:50.258914,0.2565443621574205,24.850000381469727,1.2604560852050781,1.7749773263931274

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:42:50 2022,0:00:50.255644,0.2565443621574205,24.850000381469727,1.2604560852050781,1.7749773263931274

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:43:54 2022,0:00:50.252545,0.2565444118700257,24.850000381469727,1.2600094079971313,1.7748825550079346

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:44:59 2022,0:00:50.246657,0.2565444615826309,24.829999923706055,1.2595627307891846,1.7747877836227417

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:46:04 2022,0:00:50.247110,0.2565444615826309,24.829999923706055,1.2595627307891846,1.7747877836227417

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:47:09 2022,0:00:50.243363,0.25654488960922794,24.809999465942383,1.2555561065673828,1.7702074646949768

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:48:14 2022,0:00:50.251480,0.25654488960922794,24.809999465942383,1.2555561065673828,1.7702074646949768

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:49:19 2022,0:00:50.257150,0.25654488960922794,24.809999465942383,1.2555561065673828,1.7702074646949768

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:50:25 2022,0:00:50.555691,0.25654456062696007,24.809999465942383,1.258673071861267,1.7746021747589111

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:51:31 2022,0:00:50.287549,0.256544840315592,24.809999465942383,1.2559989094734192,1.7703002095222473

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:52:40 2022,0:00:50.687849,0.25654512000422386,24.829999923706055,1.2533247470855713,1.7659982442855835

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:53:47 2022,0:00:50.749259,0.25654512000422386,24.829999923706055,1.2533247470855713,1.7659982442855835

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:55:47 2022,0:00:50.259153,0.25654479079342735,24.829999923706055,1.256443738937378,1.7703930139541626

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:56:53 2022,0:00:50.401602,0.25654512000422386,24.829999923706055,1.2533247470855713,1.7659982442855835

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:57:59 2022,0:00:50.285586,0.25654512000422386,24.829999923706055,1.2533247470855713,1.7659982442855835

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Fri May 13 23:59:05 2022,0:00:50.277536,0.25654479079342735,24.829999923706055,1.256443738937378,1.7703930139541626

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
Sat May 14 00:00:10 2022,0:00:50.233990,0.25654479079342735,24.829999923706055,1.256443738937378,1.7703930139541626

Slope,Intercept,R^2
-0.00102242,0.25667741,0.74651233
